site_id,opcode,site_class,type_kind,bitwidth,operand_index
879,cmpxchg,operand,int,64,1
880,cmpxchg,operand,int,64,2
881,extractvalue,int,int,1,-1
882,br,operand,int,1,0
883,extractvalue,int,int,64,-1
884,call,operand,int,32,0
885,call,pointer,pointer,64,1
886,store,operand,int,64,0
887,store,pointer,pointer,64,1
888,cmpxchg,pointer,pointer,64,0
889,cmpxchg,operand,int,64,1
890,cmpxchg,operand,int,64,2
891,extractvalue,int,int,1,-1
892,br,operand,int,1,0
893,getelementptr,pointer,pointer,64,-1
894,getelementptr,pointer,pointer,64,0
895,getelementptr,operand,int,64,1
896,load,int,int,64,-1
897,load,pointer,pointer,64,0
898,call,operand,int,64,0
899,call,operand,int,64,1
900,call,operand,int,32,2
901,call,pointer,pointer,64,3
902,getelementptr,pointer,pointer,64,-1
903,getelementptr,pointer,pointer,64,0
904,getelementptr,operand,int,64,1
905,br,operand,int,1,0
906,load,int,int,32,-1
907,load,pointer,pointer,64,0
908,and,int,int,32,-1
909,and,operand,int,32,0
910,and,operand,int,32,1
911,phi,int,int,32,-1
912,phi,operand,int,32,0
913,phi,operand,int,32,1
914,call,int,int,32,-1
915,call,operand,int,32,0
916,call,pointer,pointer,64,1
917,icmp,int,int,1,-1
918,icmp,operand,int,32,0
919,icmp,operand,int,32,1
920,br,operand,int,1,0
921,call,operand,int,32,0
922,call,pointer,pointer,64,1
923,load,int,int,64,-1
924,load,pointer,pointer,64,0
925,load,int,int,64,-1
926,load,pointer,pointer,64,0
927,br,operand,int,1,0
928,load,int,int,64,-1
929,load,pointer,pointer,64,0
930,add,int,int,64,-1
931,add,operand,int,64,0
932,add,operand,int,64,1
933,add,int,int,64,-1
934,add,operand,int,64,0
935,add,operand,int,64,1
936,icmp,int,int,1,-1
937,icmp,operand,int,64,0
938,icmp,operand,int,64,1
939,select,int,int,64,-1
940,select,operand,int,1,0
941,select,operand,int,64,1
942,select,operand,int,64,2
943,getelementptr,pointer,pointer,64,-1
944,getelementptr,pointer,pointer,64,0
945,getelementptr,operand,int,64,1
946,load,int,int,64,-1
947,load,pointer,pointer,64,0
948,load,pointer,pointer,64,-1
949,load,pointer,pointer,64,0
950,and,int,int,64,-1
951,and,operand,int,64,0
952,and,operand,int,64,1
953,getelementptr,pointer,pointer,64,-1
954,getelementptr,pointer,pointer,64,0
955,getelementptr,operand,int,64,1
956,store,operand,int,64,0
957,store,pointer,pointer,64,1
958,cmpxchg,pointer,pointer,64,0
959,cmpxchg,operand,int,64,1
960,cmpxchg,operand,int,64,2
961,extractvalue,int,int,1,-1
962,br,operand,int,1,0
963,extractvalue,int,int,64,-1
964,call,operand,int,32,0
965,call,pointer,pointer,64,1
966,store,operand,int,64,0
967,store,pointer,pointer,64,1
968,cmpxchg,pointer,pointer,64,0
969,cmpxchg,operand,int,64,1
970,cmpxchg,operand,int,64,2
971,extractvalue,int,int,1,-1
972,br,operand,int,1,0
973,insertelement,operand,int,64,1
974,insertelement,operand,int,64,2
975,insertelement,operand,int,64,1
976,insertelement,operand,int,64,2
977,inttoptr,pointer,pointer,64,-1
978,inttoptr,operand,int,64,0
979,getelementptr,pointer,pointer,64,-1
980,getelementptr,pointer,pointer,64,0
981,getelementptr,operand,int,64,1
982,switch,operand,int,32,0
983,switch,operand,int,32,2
984,switch,operand,int,32,4
985,switch,operand,int,32,6
986,switch,operand,int,32,8
987,switch,operand,int,32,10
988,atomicrmw,int,int,64,-1
989,atomicrmw,pointer,pointer,64,0
990,atomicrmw,operand,int,64,1
991,atomicrmw,int,int,64,-1
992,atomicrmw,pointer,pointer,64,0
993,atomicrmw,operand,int,64,1
994,atomicrmw,int,int,64,-1
995,atomicrmw,pointer,pointer,64,0
996,atomicrmw,operand,int,64,1
997,atomicrmw,int,int,64,-1
998,atomicrmw,pointer,pointer,64,0
999,atomicrmw,operand,int,64,1
1000,atomicrmw,int,int,64,-1
1001,atomicrmw,pointer,pointer,64,0
1002,atomicrmw,operand,int,64,1
1003,getelementptr,pointer,pointer,64,-1
1004,getelementptr,pointer,pointer,64,0
1005,getelementptr,operand,int,64,1
1006,load,int,int,64,-1
1007,load,pointer,pointer,64,0
1008,icmp,int,int,1,-1
1009,icmp,operand,int,64,0
1010,icmp,operand,int,64,1
1011,br,operand,int,1,0
1012,inttoptr,pointer,pointer,64,-1
1013,inttoptr,operand,int,64,0
1014,getelementptr,pointer,pointer,64,-1
1015,getelementptr,pointer,pointer,64,0
1016,getelementptr,operand,int,64,1
1017,load,int,int,32,-1
1018,load,pointer,pointer,64,0
1019,zext,int,int,64,-1
1020,zext,operand,int,32,0
1021,store,operand,int,64,0
1022,store,pointer,pointer,64,1
1023,load,int,int,32,-1
1024,load,pointer,pointer,64,0
1025,icmp,int,int,1,-1
1026,icmp,operand,int,32,0
1027,icmp,operand,int,32,1
1028,icmp,int,int,1,-1
1029,icmp,operand,int,32,0
1030,icmp,operand,int,32,1
1031,icmp,int,int,1,-1
1032,icmp,operand,int,32,0
1033,icmp,operand,int,32,1
1034,select,int,int,32,-1
1035,select,operand,int,1,0
1036,select,operand,int,32,1
1037,select,operand,int,32,2
1038,select,int,int,32,-1
1039,select,operand,int,1,0
1040,select,operand,int,32,1
1041,select,operand,int,32,2
1042,select,int,int,32,-1
1043,select,operand,int,1,0
1044,select,operand,int,32,1
1045,select,operand,int,32,2
1046,and,int,int,32,-1
1047,and,operand,int,32,0
1048,and,operand,int,32,1
1049,call,int,int,32,-1
1050,call,operand,int,32,0
1051,call,pointer,pointer,64,1
1052,call,operand,int,32,0
1053,call,operand,int,32,1
1054,call,pointer,pointer,64,2
1055,icmp,int,int,1,-1
1056,icmp,operand,int,32,0
1057,icmp,operand,int,32,1
1058,or,int,int,64,-1
1059,or,operand,int,64,0
1060,or,operand,int,64,1
1061,select,int,int,64,-1
1062,select,operand,int,1,0
1063,select,operand,int,64,1
1064,select,operand,int,64,2
1065,and,int,int,64,-1
1066,and,operand,int,64,0
1067,and,operand,int,64,1
1068,zext,int,int,64,-1
1069,zext,operand,int,32,0
1070,shl,int,int,64,-1
1071,shl,operand,int,64,0
1072,shl,operand,int,64,1
1073,or,int,int,64,-1
1074,or,operand,int,64,0
1075,or,operand,int,64,1
1076,call,operand,int,32,0
1077,call,operand,int,64,1
1078,call,operand,int,64,2
1079,call,operand,int,64,3
1080,call,operand,int,64,4
1081,call,operand,int,64,5
1082,call,operand,int,64,6
1083,call,operand,int,64,7
1084,call,operand,int,64,8
1085,call,pointer,pointer,64,9
1086,extractelement,int,int,64,-1
1087,extractelement,operand,int,64,1
1088,ret,operand,int,64,0
1089,icmp,int,int,1,-1
1090,icmp,operand,int,32,0
1091,icmp,operand,int,32,1
1092,or,int,int,64,-1
1093,or,operand,int,64,0
1094,or,operand,int,64,1
1095,select,int,int,64,-1
1096,select,operand,int,1,0
1097,select,operand,int,64,1
1098,select,operand,int,64,2
1099,icmp,int,int,1,-1
1100,icmp,pointer,pointer,64,0
1101,icmp,pointer,pointer,64,1
1102,br,operand,int,1,0
1103,and,int,int,64,-1
1104,and,operand,int,64,0
1105,and,operand,int,64,1
1106,or,int,int,64,-1
1107,or,operand,int,64,0
1108,or,operand,int,64,1
1109,call,operand,int,32,0
1110,call,operand,int,64,1
1111,call,operand,int,64,2
1112,call,operand,int,64,3
1113,call,operand,int,64,4
1114,call,operand,int,64,5
1115,call,operand,int,64,6
1116,call,operand,int,64,7
1117,call,operand,int,64,8
1118,call,pointer,pointer,64,9
1119,and,int,int,64,-1
1120,and,operand,int,64,0
1121,and,operand,int,64,1
1122,and,int,int,64,-1
1123,and,operand,int,64,0
1124,and,operand,int,64,1
1125,insertelement,operand,int,64,1
1126,insertelement,operand,int,64,2
1127,phi,int,int,64,-1
1128,phi,operand,int,64,0
1129,phi,operand,int,64,1
1130,phi,pointer,pointer,64,-1
1131,phi,pointer,pointer,64,0
1132,phi,pointer,pointer,64,1
1133,icmp,int,int,1,-1
1134,icmp,operand,int,64,0
1135,icmp,operand,int,64,1
1136,extractelement,int,int,64,-1
1137,extractelement,operand,int,64,1
1138,or,int,int,64,-1
1139,or,operand,int,64,0
1140,or,operand,int,64,1
1141,insertelement,operand,int,64,1
1142,insertelement,operand,int,64,2
1143,select,operand,int,1,0
1144,call,int,int,64,-1
1145,call,operand,int,64,0
1146,call,operand,int,64,1
1147,call,pointer,pointer,64,2
1148,trunc,int,int,32,-1
1149,trunc,operand,int,64,0
1150,extractelement,int,int,64,-1
1151,extractelement,operand,int,64,1
1152,icmp,int,int,1,-1
1153,icmp,operand,int,64,0
1154,icmp,operand,int,64,1
1155,br,operand,int,1,0
1156,icmp,int,int,1,-1
1157,icmp,operand,int,64,0
1158,icmp,operand,int,64,1
1159,br,operand,int,1,0
1160,load,int,int,8,-1
1161,load,pointer,pointer,64,0
1162,zext,int,int,64,-1
1163,zext,operand,int,8,0
1164,getelementptr,pointer,pointer,64,-1
1165,getelementptr,pointer,pointer,64,0
1166,getelementptr,operand,int,64,1
1167,load,int,int,8,-1
1168,load,pointer,pointer,64,0
1169,zext,int,int,64,-1
1170,zext,operand,int,8,0
1171,shl,int,int,64,-1
1172,shl,operand,int,64,0
1173,shl,operand,int,64,1
1174,or,int,int,64,-1
1175,or,operand,int,64,0
1176,or,operand,int,64,1
1177,getelementptr,pointer,pointer,64,-1
1178,getelementptr,pointer,pointer,64,0
1179,getelementptr,operand,int,64,1
1180,load,int,int,8,-1
1181,load,pointer,pointer,64,0
1182,zext,int,int,64,-1
1183,zext,operand,int,8,0
1184,shl,int,int,64,-1
1185,shl,operand,int,64,0
1186,shl,operand,int,64,1
1187,or,int,int,64,-1
1188,or,operand,int,64,0
1189,or,operand,int,64,1
1190,getelementptr,pointer,pointer,64,-1
1191,getelementptr,pointer,pointer,64,0
1192,getelementptr,operand,int,64,1
1193,load,int,int,8,-1
1194,load,pointer,pointer,64,0
1195,zext,int,int,64,-1
1196,zext,operand,int,8,0
1197,shl,int,int,64,-1
1198,shl,operand,int,64,0
1199,shl,operand,int,64,1
1200,or,int,int,64,-1
1201,or,operand,int,64,0
1202,or,operand,int,64,1
1203,getelementptr,pointer,pointer,64,-1
1204,getelementptr,pointer,pointer,64,0
1205,getelementptr,operand,int,64,1
1206,load,int,int,8,-1
1207,load,pointer,pointer,64,0
1208,zext,int,int,64,-1
1209,zext,operand,int,8,0
1210,shl,int,int,64,-1
1211,shl,operand,int,64,0
1212,shl,operand,int,64,1
1213,or,int,int,64,-1
1214,or,operand,int,64,0
1215,or,operand,int,64,1
1216,getelementptr,pointer,pointer,64,-1
1217,getelementptr,pointer,pointer,64,0
1218,getelementptr,operand,int,64,1
1219,load,int,int,8,-1
1220,load,pointer,pointer,64,0
1221,zext,int,int,64,-1
1222,zext,operand,int,8,0
1223,shl,int,int,64,-1
1224,shl,operand,int,64,0
1225,shl,operand,int,64,1
1226,or,int,int,64,-1
1227,or,operand,int,64,0
1228,or,operand,int,64,1
1229,getelementptr,pointer,pointer,64,-1
1230,getelementptr,pointer,pointer,64,0
1231,getelementptr,operand,int,64,1
1232,load,int,int,8,-1
1233,load,pointer,pointer,64,0
1234,zext,int,int,64,-1
1235,zext,operand,int,8,0
1236,shl,int,int,64,-1
1237,shl,operand,int,64,0
1238,shl,operand,int,64,1
1239,or,int,int,64,-1
1240,or,operand,int,64,0
1241,or,operand,int,64,1
1242,getelementptr,pointer,pointer,64,-1
1243,getelementptr,pointer,pointer,64,0
1244,getelementptr,operand,int,64,1
1245,load,int,int,8,-1
1246,load,pointer,pointer,64,0
1247,zext,int,int,64,-1
1248,zext,operand,int,8,0
1249,shl,int,int,64,-1
1250,shl,operand,int,64,0
1251,shl,operand,int,64,1
1252,or,int,int,64,-1
1253,or,operand,int,64,0
1254,or,operand,int,64,1
1255,add,int,int,32,-1
1256,add,operand,int,32,0
1257,add,operand,int,32,1
1258,getelementptr,pointer,pointer,64,-1
1259,getelementptr,pointer,pointer,64,0
1260,getelementptr,operand,int,64,1
1261,phi,int,int,32,-1
1262,phi,operand,int,32,0
1263,phi,operand,int,32,1
1264,phi,int,int,64,-1
1265,phi,operand,int,64,0
1266,phi,operand,int,64,1
1267,zext,int,int,64,-1
1268,zext,operand,int,32,0
1269,getelementptr,pointer,pointer,64,-1
1270,getelementptr,pointer,pointer,64,0
1271,getelementptr,operand,int,64,1
1272,load,int,int,8,-1
1273,load,pointer,pointer,64,0
1274,zext,int,int,64,-1
1275,zext,operand,int,8,0
1276,shl,int,int,32,-1
1277,shl,operand,int,32,0
1278,shl,operand,int,32,1
1279,zext,int,int,64,-1
1280,zext,operand,int,32,0
1281,shl,int,int,64,-1
1282,shl,operand,int,64,0
1283,shl,operand,int,64,1
1284,or,int,int,64,-1
1285,or,operand,int,64,0
1286,or,operand,int,64,1
1287,add,int,int,32,-1
1288,add,operand,int,32,0
1289,add,operand,int,32,1
1290,icmp,int,int,1,-1
1291,icmp,operand,int,32,0
1292,icmp,operand,int,32,1
1293,br,operand,int,1,0
1294,phi,pointer,pointer,64,-1
1295,phi,pointer,pointer,64,0
1296,phi,pointer,pointer,64,1
1297,phi,pointer,pointer,64,2
1298,phi,int,int,32,-1
1299,phi,operand,int,32,0
1300,phi,operand,int,32,1
1301,phi,operand,int,32,2
1302,phi,int,int,64,-1
1303,phi,operand,int,64,0
1304,phi,operand,int,64,1
1305,phi,operand,int,64,2
1306,icmp,int,int,1,-1
1307,icmp,operand,int,32,0
1308,icmp,operand,int,32,1
1309,br,operand,int,1,0
1310,icmp,int,int,1,-1
1311,icmp,operand,int,32,0
1312,icmp,operand,int,32,1
1313,br,operand,int,1,0
1314,load,int,int,8,-1
1315,load,pointer,pointer,64,0
1316,zext,int,int,64,-1
1317,zext,operand,int,8,0
1318,getelementptr,pointer,pointer,64,-1
1319,getelementptr,pointer,pointer,64,0
1320,getelementptr,operand,int,64,1
1321,load,int,int,8,-1
1322,load,pointer,pointer,64,0
1323,zext,int,int,64,-1
1324,zext,operand,int,8,0
1325,shl,int,int,64,-1
1326,shl,operand,int,64,0
1327,shl,operand,int,64,1
1328,or,int,int,64,-1
1329,or,operand,int,64,0
1330,or,operand,int,64,1
1331,getelementptr,pointer,pointer,64,-1
1332,getelementptr,pointer,pointer,64,0
1333,getelementptr,operand,int,64,1
1334,load,int,int,8,-1
1335,load,pointer,pointer,64,0
1336,zext,int,int,64,-1
1337,zext,operand,int,8,0
1338,shl,int,int,64,-1
1339,shl,operand,int,64,0
1340,shl,operand,int,64,1
1341,or,int,int,64,-1
1342,or,operand,int,64,0
1343,or,operand,int,64,1
1344,getelementptr,pointer,pointer,64,-1
1345,getelementptr,pointer,pointer,64,0
1346,getelementptr,operand,int,64,1
1347,load,int,int,8,-1
1348,load,pointer,pointer,64,0
1349,zext,int,int,64,-1
1350,zext,operand,int,8,0
1351,shl,int,int,64,-1
1352,shl,operand,int,64,0
1353,shl,operand,int,64,1
1354,or,int,int,64,-1
1355,or,operand,int,64,0
1356,or,operand,int,64,1
1357,getelementptr,pointer,pointer,64,-1
1358,getelementptr,pointer,pointer,64,0
1359,getelementptr,operand,int,64,1
1360,load,int,int,8,-1
1361,load,pointer,pointer,64,0
1362,zext,int,int,64,-1
1363,zext,operand,int,8,0
1364,shl,int,int,64,-1
1365,shl,operand,int,64,0
1366,shl,operand,int,64,1
1367,or,int,int,64,-1
1368,or,operand,int,64,0
1369,or,operand,int,64,1
1370,getelementptr,pointer,pointer,64,-1
1371,getelementptr,pointer,pointer,64,0
1372,getelementptr,operand,int,64,1
1373,load,int,int,8,-1
1374,load,pointer,pointer,64,0
1375,zext,int,int,64,-1
1376,zext,operand,int,8,0
1377,shl,int,int,64,-1
1378,shl,operand,int,64,0
1379,shl,operand,int,64,1
1380,or,int,int,64,-1
1381,or,operand,int,64,0
1382,or,operand,int,64,1
1383,getelementptr,pointer,pointer,64,-1
1384,getelementptr,pointer,pointer,64,0
1385,getelementptr,operand,int,64,1
1386,load,int,int,8,-1
1387,load,pointer,pointer,64,0
1388,zext,int,int,64,-1
1389,zext,operand,int,8,0
1390,shl,int,int,64,-1
1391,shl,operand,int,64,0
1392,shl,operand,int,64,1
1393,or,int,int,64,-1
1394,or,operand,int,64,0
1395,or,operand,int,64,1
1396,getelementptr,pointer,pointer,64,-1
1397,getelementptr,pointer,pointer,64,0
1398,getelementptr,operand,int,64,1
1399,load,int,int,8,-1
1400,load,pointer,pointer,64,0
1401,zext,int,int,64,-1
1402,zext,operand,int,8,0
1403,shl,int,int,64,-1
1404,shl,operand,int,64,0
1405,shl,operand,int,64,1
1406,or,int,int,64,-1
1407,or,operand,int,64,0
1408,or,operand,int,64,1
1409,add,int,int,32,-1
1410,add,operand,int,32,0
1411,add,operand,int,32,1
1412,getelementptr,pointer,pointer,64,-1
1413,getelementptr,pointer,pointer,64,0
1414,getelementptr,operand,int,64,1
1415,phi,int,int,32,-1
1416,phi,operand,int,32,0
1417,phi,operand,int,32,1
1418,phi,int,int,64,-1
1419,phi,operand,int,64,0
1420,phi,operand,int,64,1
1421,zext,int,int,64,-1
1422,zext,operand,int,32,0
1423,getelementptr,pointer,pointer,64,-1
1424,getelementptr,pointer,pointer,64,0
1425,getelementptr,operand,int,64,1
1426,load,int,int,8,-1
1427,load,pointer,pointer,64,0
1428,zext,int,int,64,-1
1429,zext,operand,int,8,0
1430,shl,int,int,32,-1
1431,shl,operand,int,32,0
1432,shl,operand,int,32,1
1433,zext,int,int,64,-1
1434,zext,operand,int,32,0
1435,shl,int,int,64,-1
1436,shl,operand,int,64,0
1437,shl,operand,int,64,1
1438,or,int,int,64,-1
1439,or,operand,int,64,0
1440,or,operand,int,64,1
1441,add,int,int,32,-1
1442,add,operand,int,32,0
1443,add,operand,int,32,1
1444,icmp,int,int,1,-1
1445,icmp,operand,int,32,0
1446,icmp,operand,int,32,1
1447,br,operand,int,1,0
1448,phi,pointer,pointer,64,-1
1449,phi,pointer,pointer,64,0
1450,phi,pointer,pointer,64,1
1451,phi,pointer,pointer,64,2
1452,phi,int,int,32,-1
1453,phi,operand,int,32,0
1454,phi,operand,int,32,1
1455,phi,operand,int,32,2
1456,phi,int,int,64,-1
1457,phi,operand,int,64,0
1458,phi,operand,int,64,1
1459,phi,operand,int,64,2
1460,icmp,int,int,1,-1
1461,icmp,operand,int,32,0
1462,icmp,operand,int,32,1
1463,br,operand,int,1,0
1464,icmp,int,int,1,-1
1465,icmp,operand,int,32,0
1466,icmp,operand,int,32,1
1467,br,operand,int,1,0
1468,load,int,int,8,-1
1469,load,pointer,pointer,64,0
1470,zext,int,int,64,-1
1471,zext,operand,int,8,0
1472,getelementptr,pointer,pointer,64,-1
1473,getelementptr,pointer,pointer,64,0
1474,getelementptr,operand,int,64,1
1475,load,int,int,8,-1
1476,load,pointer,pointer,64,0
1477,zext,int,int,64,-1
1478,zext,operand,int,8,0
1479,shl,int,int,64,-1
1480,shl,operand,int,64,0
1481,shl,operand,int,64,1
1482,or,int,int,64,-1
1483,or,operand,int,64,0
1484,or,operand,int,64,1
1485,getelementptr,pointer,pointer,64,-1
1486,getelementptr,pointer,pointer,64,0
1487,getelementptr,operand,int,64,1
1488,load,int,int,8,-1
1489,load,pointer,pointer,64,0
1490,zext,int,int,64,-1
1491,zext,operand,int,8,0
1492,shl,int,int,64,-1
1493,shl,operand,int,64,0
1494,shl,operand,int,64,1
1495,or,int,int,64,-1
1496,or,operand,int,64,0
1497,or,operand,int,64,1
1498,getelementptr,pointer,pointer,64,-1
1499,getelementptr,pointer,pointer,64,0
1500,getelementptr,operand,int,64,1
1501,load,int,int,8,-1
1502,load,pointer,pointer,64,0
1503,zext,int,int,64,-1
1504,zext,operand,int,8,0
1505,shl,int,int,64,-1
1506,shl,operand,int,64,0
1507,shl,operand,int,64,1
1508,or,int,int,64,-1
1509,or,operand,int,64,0
1510,or,operand,int,64,1
1511,getelementptr,pointer,pointer,64,-1
1512,getelementptr,pointer,pointer,64,0
1513,getelementptr,operand,int,64,1
1514,load,int,int,8,-1
1515,load,pointer,pointer,64,0
1516,zext,int,int,64,-1
1517,zext,operand,int,8,0
1518,shl,int,int,64,-1
1519,shl,operand,int,64,0
1520,shl,operand,int,64,1
1521,or,int,int,64,-1
1522,or,operand,int,64,0
1523,or,operand,int,64,1
1524,getelementptr,pointer,pointer,64,-1
1525,getelementptr,pointer,pointer,64,0
1526,getelementptr,operand,int,64,1
1527,load,int,int,8,-1
1528,load,pointer,pointer,64,0
1529,zext,int,int,64,-1
1530,zext,operand,int,8,0
1531,shl,int,int,64,-1
1532,shl,operand,int,64,0
1533,shl,operand,int,64,1
1534,or,int,int,64,-1
1535,or,operand,int,64,0
1536,or,operand,int,64,1
1537,getelementptr,pointer,pointer,64,-1
1538,getelementptr,pointer,pointer,64,0
1539,getelementptr,operand,int,64,1
1540,load,int,int,8,-1
1541,load,pointer,pointer,64,0
1542,zext,int,int,64,-1
1543,zext,operand,int,8,0
1544,shl,int,int,64,-1
1545,shl,operand,int,64,0
1546,shl,operand,int,64,1
1547,or,int,int,64,-1
1548,or,operand,int,64,0
1549,or,operand,int,64,1
1550,getelementptr,pointer,pointer,64,-1
1551,getelementptr,pointer,pointer,64,0
1552,getelementptr,operand,int,64,1
1553,load,int,int,8,-1
1554,load,pointer,pointer,64,0
1555,zext,int,int,64,-1
1556,zext,operand,int,8,0
1557,shl,int,int,64,-1
1558,shl,operand,int,64,0
1559,shl,operand,int,64,1
1560,or,int,int,64,-1
1561,or,operand,int,64,0
1562,or,operand,int,64,1
1563,add,int,int,32,-1
1564,add,operand,int,32,0
1565,add,operand,int,32,1
1566,getelementptr,pointer,pointer,64,-1
1567,getelementptr,pointer,pointer,64,0
1568,getelementptr,operand,int,64,1
1569,phi,int,int,32,-1
1570,phi,operand,int,32,0
1571,phi,operand,int,32,1
1572,phi,int,int,64,-1
1573,phi,operand,int,64,0
1574,phi,operand,int,64,1
1575,zext,int,int,64,-1
1576,zext,operand,int,32,0
1577,getelementptr,pointer,pointer,64,-1
1578,getelementptr,pointer,pointer,64,0
1579,getelementptr,operand,int,64,1
1580,load,int,int,8,-1
1581,load,pointer,pointer,64,0
1582,zext,int,int,64,-1
1583,zext,operand,int,8,0
1584,shl,int,int,32,-1
1585,shl,operand,int,32,0
1586,shl,operand,int,32,1
1587,zext,int,int,64,-1
1588,zext,operand,int,32,0
1589,shl,int,int,64,-1
1590,shl,operand,int,64,0
1591,shl,operand,int,64,1
1592,or,int,int,64,-1
1593,or,operand,int,64,0
1594,or,operand,int,64,1
1595,add,int,int,32,-1
1596,add,operand,int,32,0
1597,add,operand,int,32,1
1598,icmp,int,int,1,-1
1599,icmp,operand,int,32,0
1600,icmp,operand,int,32,1
1601,br,operand,int,1,0
1602,phi,pointer,pointer,64,-1
1603,phi,pointer,pointer,64,0
1604,phi,pointer,pointer,64,1
1605,phi,pointer,pointer,64,2
1606,phi,int,int,32,-1
1607,phi,operand,int,32,0
1608,phi,operand,int,32,1
1609,phi,operand,int,32,2
1610,phi,int,int,64,-1
1611,phi,operand,int,64,0
1612,phi,operand,int,64,1
1613,phi,operand,int,64,2
1614,icmp,int,int,1,-1
1615,icmp,operand,int,32,0
1616,icmp,operand,int,32,1
1617,br,operand,int,1,0
1618,icmp,int,int,1,-1
1619,icmp,operand,int,32,0
1620,icmp,operand,int,32,1
1621,br,operand,int,1,0
1622,load,int,int,8,-1
1623,load,pointer,pointer,64,0
1624,zext,int,int,64,-1
1625,zext,operand,int,8,0
1626,getelementptr,pointer,pointer,64,-1
1627,getelementptr,pointer,pointer,64,0
1628,getelementptr,operand,int,64,1
1629,load,int,int,8,-1
1630,load,pointer,pointer,64,0
1631,zext,int,int,64,-1
1632,zext,operand,int,8,0
1633,shl,int,int,64,-1
1634,shl,operand,int,64,0
1635,shl,operand,int,64,1
1636,or,int,int,64,-1
1637,or,operand,int,64,0
1638,or,operand,int,64,1
1639,getelementptr,pointer,pointer,64,-1
1640,getelementptr,pointer,pointer,64,0
1641,getelementptr,operand,int,64,1
1642,load,int,int,8,-1
1643,load,pointer,pointer,64,0
1644,zext,int,int,64,-1
1645,zext,operand,int,8,0
1646,shl,int,int,64,-1
1647,shl,operand,int,64,0
1648,shl,operand,int,64,1
1649,or,int,int,64,-1
1650,or,operand,int,64,0
1651,or,operand,int,64,1
1652,getelementptr,pointer,pointer,64,-1
1653,getelementptr,pointer,pointer,64,0
1654,getelementptr,operand,int,64,1
1655,load,int,int,8,-1
1656,load,pointer,pointer,64,0
1657,zext,int,int,64,-1
1658,zext,operand,int,8,0
1659,shl,int,int,64,-1
1660,shl,operand,int,64,0
1661,shl,operand,int,64,1
1662,or,int,int,64,-1
1663,or,operand,int,64,0
1664,or,operand,int,64,1
1665,getelementptr,pointer,pointer,64,-1
1666,getelementptr,pointer,pointer,64,0
1667,getelementptr,operand,int,64,1
1668,load,int,int,8,-1
1669,load,pointer,pointer,64,0
1670,zext,int,int,64,-1
1671,zext,operand,int,8,0
1672,shl,int,int,64,-1
1673,shl,operand,int,64,0
1674,shl,operand,int,64,1
1675,or,int,int,64,-1
1676,or,operand,int,64,0
1677,or,operand,int,64,1
1678,getelementptr,pointer,pointer,64,-1
1679,getelementptr,pointer,pointer,64,0
1680,getelementptr,operand,int,64,1
1681,load,int,int,8,-1
1682,load,pointer,pointer,64,0
1683,zext,int,int,64,-1
1684,zext,operand,int,8,0
1685,shl,int,int,64,-1
1686,shl,operand,int,64,0
1687,shl,operand,int,64,1
1688,or,int,int,64,-1
1689,or,operand,int,64,0
1690,or,operand,int,64,1
1691,getelementptr,pointer,pointer,64,-1
1692,getelementptr,pointer,pointer,64,0
1693,getelementptr,operand,int,64,1
1694,load,int,int,8,-1
1695,load,pointer,pointer,64,0
1696,zext,int,int,64,-1
1697,zext,operand,int,8,0
1698,shl,int,int,64,-1
1699,shl,operand,int,64,0
1700,shl,operand,int,64,1
1701,or,int,int,64,-1
1702,or,operand,int,64,0
1703,or,operand,int,64,1
1704,getelementptr,pointer,pointer,64,-1
1705,getelementptr,pointer,pointer,64,0
1706,getelementptr,operand,int,64,1
1707,load,int,int,8,-1
1708,load,pointer,pointer,64,0
1709,zext,int,int,64,-1
1710,zext,operand,int,8,0
1711,shl,int,int,64,-1
1712,shl,operand,int,64,0
1713,shl,operand,int,64,1
1714,or,int,int,64,-1
1715,or,operand,int,64,0
1716,or,operand,int,64,1
1717,add,int,int,32,-1
1718,add,operand,int,32,0
1719,add,operand,int,32,1
1720,getelementptr,pointer,pointer,64,-1
1721,getelementptr,pointer,pointer,64,0
1722,getelementptr,operand,int,64,1
1723,phi,int,int,32,-1
1724,phi,operand,int,32,0
1725,phi,operand,int,32,1
1726,phi,int,int,64,-1
1727,phi,operand,int,64,0
1728,phi,operand,int,64,1
1729,zext,int,int,64,-1
1730,zext,operand,int,32,0
1731,getelementptr,pointer,pointer,64,-1
1732,getelementptr,pointer,pointer,64,0
1733,getelementptr,operand,int,64,1
1734,load,int,int,8,-1
1735,load,pointer,pointer,64,0
1736,zext,int,int,64,-1
1737,zext,operand,int,8,0
1738,shl,int,int,32,-1
1739,shl,operand,int,32,0
1740,shl,operand,int,32,1
1741,zext,int,int,64,-1
1742,zext,operand,int,32,0
1743,shl,int,int,64,-1
1744,shl,operand,int,64,0
1745,shl,operand,int,64,1
1746,or,int,int,64,-1
1747,or,operand,int,64,0
1748,or,operand,int,64,1
1749,add,int,int,32,-1
1750,add,operand,int,32,0
1751,add,operand,int,32,1
1752,icmp,int,int,1,-1
1753,icmp,operand,int,32,0
1754,icmp,operand,int,32,1
1755,br,operand,int,1,0
1756,phi,pointer,pointer,64,-1
1757,phi,pointer,pointer,64,0
1758,phi,pointer,pointer,64,1
1759,phi,pointer,pointer,64,2
1760,phi,int,int,32,-1
