site_id,opcode,site_class,type_kind,bitwidth,operand_index
174,call,int,int,64,-1
175,call,operand,int,64,0
176,call,operand,int,32,1
177,call,operand,int,64,2
178,call,operand,int,64,3
179,call,operand,int,64,4
180,call,operand,int,64,5
181,call,operand,int,64,6
182,call,operand,int,64,7
183,call,operand,int,64,8
184,call,operand,int,32,9
185,call,pointer,pointer,64,10
186,store,operand,int,64,0
187,store,pointer,pointer,64,1
188,load,pointer,pointer,64,-1
189,load,pointer,pointer,64,0
190,store,pointer,pointer,64,0
191,store,pointer,pointer,64,1
192,load,pointer,pointer,64,-1
193,load,pointer,pointer,64,0
194,getelementptr,pointer,pointer,64,-1
195,getelementptr,pointer,pointer,64,0
196,getelementptr,operand,int,32,1
197,store,pointer,pointer,64,0
198,store,pointer,pointer,64,1
199,load,int,int,8,-1
200,load,pointer,pointer,64,0
201,icmp,int,int,1,-1
202,icmp,operand,int,8,0
203,icmp,operand,int,8,1
204,br,operand,int,1,0
205,load,pointer,pointer,64,-1
206,load,pointer,pointer,64,0
207,load,pointer,pointer,64,-1
208,load,pointer,pointer,64,0
209,ptrtoint,int,int,64,-1
210,ptrtoint,pointer,pointer,64,0
211,ptrtoint,int,int,64,-1
212,ptrtoint,pointer,pointer,64,0
213,sub,int,int,64,-1
214,sub,operand,int,64,0
215,sub,operand,int,64,1
216,trunc,int,int,32,-1
217,trunc,operand,int,64,0
218,store,operand,int,32,0
219,store,pointer,pointer,64,1
220,load,int,int,64,-1
221,load,pointer,pointer,64,0
222,load,pointer,pointer,64,-1
223,load,pointer,pointer,64,0
224,load,int,int,32,-1
225,load,pointer,pointer,64,0
226,sext,int,int,64,-1
227,sext,operand,int,32,0
228,call,int,int,64,-1
229,call,operand,int,64,0
230,call,pointer,pointer,64,1
231,call,operand,int,64,2
232,call,operand,int,32,3
233,call,pointer,pointer,64,4
234,store,operand,int,64,0
235,store,pointer,pointer,64,1
236,load,pointer,pointer,64,-1
237,load,pointer,pointer,64,0
238,store,pointer,pointer,64,0
239,store,pointer,pointer,64,1
240,load,pointer,pointer,64,-1
241,load,pointer,pointer,64,0
242,getelementptr,pointer,pointer,64,-1
243,getelementptr,pointer,pointer,64,0
244,getelementptr,operand,int,32,1
245,store,pointer,pointer,64,0
246,store,pointer,pointer,64,1
247,load,int,int,8,-1
248,load,pointer,pointer,64,0
249,icmp,int,int,1,-1
250,icmp,operand,int,8,0
251,icmp,operand,int,8,1
252,br,operand,int,1,0
253,load,pointer,pointer,64,-1
254,load,pointer,pointer,64,0
255,load,pointer,pointer,64,-1
256,load,pointer,pointer,64,0
257,ptrtoint,int,int,64,-1
258,ptrtoint,pointer,pointer,64,0
259,ptrtoint,int,int,64,-1
260,ptrtoint,pointer,pointer,64,0
261,sub,int,int,64,-1
262,sub,operand,int,64,0
263,sub,operand,int,64,1
264,trunc,int,int,32,-1
265,trunc,operand,int,64,0
266,store,operand,int,32,0
267,store,pointer,pointer,64,1
268,load,int,int,64,-1
269,load,pointer,pointer,64,0
270,load,pointer,pointer,64,-1
271,load,pointer,pointer,64,0
272,load,int,int,32,-1
273,load,pointer,pointer,64,0
274,sext,int,int,64,-1
275,sext,operand,int,32,0
276,call,int,int,64,-1
277,call,operand,int,64,0
278,call,pointer,pointer,64,1
279,call,operand,int,64,2
280,call,operand,int,32,3
281,call,pointer,pointer,64,4
282,call,pointer,pointer,64,0
283,call,pointer,pointer,64,0
284,alloca,pointer,pointer,32,-1
285,alloca,operand,int,32,0
286,alloca,pointer,pointer,32,-1
287,alloca,operand,int,32,0
288,alloca,pointer,pointer,32,-1
289,alloca,operand,int,32,0
290,alloca,pointer,pointer,32,-1
291,alloca,operand,int,32,0
292,alloca,pointer,pointer,32,-1
293,alloca,operand,int,32,0
294,alloca,pointer,pointer,32,-1
295,alloca,operand,int,32,0
296,alloca,pointer,pointer,32,-1
297,alloca,operand,int,32,0
298,addrspacecast,pointer,pointer,64,-1
299,addrspacecast,pointer,pointer,32,0
300,addrspacecast,pointer,pointer,64,-1
301,addrspacecast,pointer,pointer,32,0
302,addrspacecast,pointer,pointer,64,-1
303,addrspacecast,pointer,pointer,32,0
304,addrspacecast,pointer,pointer,64,-1
305,addrspacecast,pointer,pointer,32,0
306,addrspacecast,pointer,pointer,64,-1
307,addrspacecast,pointer,pointer,32,0
308,addrspacecast,pointer,pointer,64,-1
309,addrspacecast,pointer,pointer,32,0
310,addrspacecast,pointer,pointer,64,-1
311,addrspacecast,pointer,pointer,32,0
312,store,operand,int,64,0
313,store,pointer,pointer,64,1
314,load,int,int,64,-1
315,load,pointer,pointer,64,0
316,icmp,int,int,1,-1
317,icmp,operand,int,64,0
318,icmp,operand,int,64,1
319,br,operand,int,1,0
320,load,int,int,64,-1
321,load,pointer,pointer,64,0
322,add,int,int,64,-1
323,add,operand,int,64,0
324,add,operand,int,64,1
325,store,operand,int,64,0
326,store,pointer,pointer,64,1
327,load,int,int,64,-1
328,load,pointer,pointer,64,0
329,icmp,int,int,1,-1
330,icmp,operand,int,64,0
331,icmp,operand,int,64,1
332,br,operand,int,1,0
333,load,int,int,64,-1
334,load,pointer,pointer,64,0
335,sub,int,int,64,-1
336,sub,operand,int,64,0
337,sub,operand,int,64,1
338,store,operand,int,64,0
339,store,pointer,pointer,64,1
340,load,int,int,64,-1
341,load,pointer,pointer,64,0
342,icmp,int,int,1,-1
343,icmp,operand,int,64,0
344,icmp,operand,int,64,1
345,br,operand,int,1,0
346,store,operand,int,64,0
347,store,pointer,pointer,64,1
348,store,operand,int,64,0
349,store,pointer,pointer,64,1
350,store,operand,int,32,0
351,store,pointer,pointer,64,1
352,load,int,int,32,-1
353,load,pointer,pointer,64,0
354,icmp,int,int,1,-1
355,icmp,operand,int,32,0
356,icmp,operand,int,32,1
357,br,operand,int,1,0
358,load,int,int,64,-1
359,load,pointer,pointer,64,0
360,load,int,int,32,-1
361,load,pointer,pointer,64,0
362,sext,int,int,64,-1
363,sext,operand,int,32,0
364,getelementptr,pointer,pointer,64,-1
365,getelementptr,pointer,pointer,64,0
366,getelementptr,operand,int,64,1
367,getelementptr,operand,int,64,2
368,store,operand,int,64,0
369,store,pointer,pointer,64,1
370,load,int,int,64,-1
371,load,pointer,pointer,64,0
372,shl,int,int,64,-1
373,shl,operand,int,64,0
374,shl,operand,int,64,1
375,load,int,int,64,-1
376,load,pointer,pointer,64,0
377,icmp,int,int,1,-1
378,icmp,operand,int,64,0
379,icmp,operand,int,64,1
380,zext,int,int,64,-1
381,zext,operand,int,1,0
382,select,int,int,64,-1
383,select,operand,int,1,0
384,select,operand,int,64,1
385,select,operand,int,64,2
386,xor,int,int,64,-1
387,xor,operand,int,64,0
388,xor,operand,int,64,1
389,store,operand,int,64,0
390,store,pointer,pointer,64,1
391,load,int,int,64,-1
392,load,pointer,pointer,64,0
393,shl,int,int,64,-1
394,shl,operand,int,64,0
395,shl,operand,int,64,1
396,load,int,int,64,-1
397,load,pointer,pointer,64,0
398,icmp,int,int,1,-1
399,icmp,operand,int,64,0
400,icmp,operand,int,64,1
401,zext,int,int,64,-1
402,zext,operand,int,1,0
403,select,int,int,64,-1
404,select,operand,int,1,0
405,select,operand,int,64,1
406,select,operand,int,64,2
407,xor,int,int,64,-1
408,xor,operand,int,64,0
409,xor,operand,int,64,1
410,store,operand,int,64,0
411,store,pointer,pointer,64,1
412,load,int,int,32,-1
413,load,pointer,pointer,64,0
414,add,int,int,32,-1
415,add,operand,int,32,0
416,add,operand,int,32,1
417,store,operand,int,32,0
418,store,pointer,pointer,64,1
419,store,operand,int,32,0
420,store,pointer,pointer,64,1
421,load,int,int,32,-1
422,load,pointer,pointer,64,0
423,icmp,int,int,1,-1
424,icmp,operand,int,32,0
425,icmp,operand,int,32,1
426,br,operand,int,1,0
427,load,int,int,64,-1
428,load,pointer,pointer,64,0
429,load,int,int,32,-1
430,load,pointer,pointer,64,0
431,zext,int,int,64,-1
432,zext,operand,int,32,0
433,ashr,int,int,64,-1
434,ashr,operand,int,64,0
435,ashr,operand,int,64,1
436,and,int,int,64,-1
437,and,operand,int,64,0
438,and,operand,int,64,1
439,icmp,int,int,1,-1
440,icmp,operand,int,64,0
441,icmp,operand,int,64,1
442,br,operand,int,1,0
443,load,int,int,32,-1
444,load,pointer,pointer,64,0
445,add,int,int,32,-1
446,add,operand,int,32,0
447,add,operand,int,32,1
448,store,operand,int,32,0
449,store,pointer,pointer,64,1
450,store,operand,int,64,0
451,store,pointer,pointer,64,1
452,load,int,int,32,-1
453,load,pointer,pointer,64,0
454,icmp,int,int,1,-1
455,icmp,operand,int,32,0
456,icmp,operand,int,32,1
457,br,operand,int,1,0
458,store,operand,int,64,0
459,store,pointer,pointer,64,1
460,store,operand,int,32,0
461,store,pointer,pointer,64,1
462,load,int,int,32,-1
463,load,pointer,pointer,64,0
464,icmp,int,int,1,-1
465,icmp,operand,int,32,0
466,icmp,operand,int,32,1
467,br,operand,int,1,0
468,load,int,int,64,-1
469,load,pointer,pointer,64,0
470,load,int,int,32,-1
471,load,pointer,pointer,64,0
472,zext,int,int,64,-1
473,zext,operand,int,32,0
474,lshr,int,int,64,-1
475,lshr,operand,int,64,0
476,lshr,operand,int,64,1
477,and,int,int,64,-1
478,and,operand,int,64,0
479,and,operand,int,64,1
480,icmp,int,int,1,-1
481,icmp,operand,int,64,0
482,icmp,operand,int,64,1
483,br,operand,int,1,0
484,load,int,int,32,-1
485,load,pointer,pointer,64,0
486,sext,int,int,64,-1
487,sext,operand,int,32,0
488,getelementptr,pointer,pointer,64,-1
489,getelementptr,pointer,pointer,64,0
490,getelementptr,operand,int,64,1
491,getelementptr,operand,int,64,2
492,load,int,int,64,-1
493,load,pointer,pointer,64,0
494,load,int,int,64,-1
495,load,pointer,pointer,64,0
496,xor,int,int,64,-1
497,xor,operand,int,64,0
498,xor,operand,int,64,1
499,store,operand,int,64,0
500,store,pointer,pointer,64,1
501,load,int,int,32,-1
502,load,pointer,pointer,64,0
503,add,int,int,32,-1
504,add,operand,int,32,0
505,add,operand,int,32,1
506,store,operand,int,32,0
507,store,pointer,pointer,64,1
508,load,int,int,64,-1
509,load,pointer,pointer,64,0
510,store,operand,int,64,0
511,store,pointer,pointer,64,1
512,load,int,int,32,-1
513,load,pointer,pointer,64,0
514,sub,int,int,32,-1
515,sub,operand,int,32,0
516,sub,operand,int,32,1
517,store,operand,int,32,0
518,store,pointer,pointer,64,1
519,load,int,int,64,-1
520,load,pointer,pointer,64,0
521,load,int,int,32,-1
522,load,pointer,pointer,64,0
523,zext,int,int,64,-1
524,zext,operand,int,32,0
525,ashr,int,int,64,-1
526,ashr,operand,int,64,0
527,ashr,operand,int,64,1
528,and,int,int,64,-1
529,and,operand,int,64,0
530,and,operand,int,64,1
531,icmp,int,int,1,-1
532,icmp,operand,int,64,0
533,icmp,operand,int,64,1
534,br,operand,int,1,0
535,load,int,int,64,-1
536,load,pointer,pointer,64,0
537,shl,int,int,64,-1
538,shl,operand,int,64,0
539,shl,operand,int,64,1
540,load,int,int,64,-1
541,load,pointer,pointer,64,0
542,icmp,int,int,1,-1
543,icmp,operand,int,64,0
544,icmp,operand,int,64,1
545,zext,int,int,64,-1
546,zext,operand,int,1,0
547,select,int,int,64,-1
548,select,operand,int,1,0
549,select,operand,int,64,1
550,select,operand,int,64,2
551,xor,int,int,64,-1
552,xor,operand,int,64,0
553,xor,operand,int,64,1
554,store,operand,int,64,0
555,store,pointer,pointer,64,1
556,load,int,int,64,-1
557,load,pointer,pointer,64,0
558,store,operand,int,64,0
559,store,pointer,pointer,64,1
560,load,int,int,64,-1
561,load,pointer,pointer,64,0
562,ret,operand,int,64,0
563,alloca,pointer,pointer,32,-1
564,alloca,operand,int,32,0
565,alloca,pointer,pointer,32,-1
566,alloca,operand,int,32,0
567,alloca,pointer,pointer,32,-1
568,alloca,operand,int,32,0
569,alloca,pointer,pointer,32,-1
570,alloca,operand,int,32,0
571,alloca,pointer,pointer,32,-1
572,alloca,operand,int,32,0
573,alloca,pointer,pointer,32,-1
574,alloca,operand,int,32,0
575,alloca,pointer,pointer,32,-1
576,alloca,operand,int,32,0
577,alloca,pointer,pointer,32,-1
578,alloca,operand,int,32,0
579,alloca,pointer,pointer,32,-1
580,alloca,operand,int,32,0
581,alloca,pointer,pointer,32,-1
582,alloca,operand,int,32,0
583,addrspacecast,pointer,pointer,64,-1
584,addrspacecast,pointer,pointer,32,0
585,addrspacecast,pointer,pointer,64,-1
586,addrspacecast,pointer,pointer,32,0
587,addrspacecast,pointer,pointer,64,-1
588,addrspacecast,pointer,pointer,32,0
589,addrspacecast,pointer,pointer,64,-1
590,addrspacecast,pointer,pointer,32,0
591,addrspacecast,pointer,pointer,64,-1
592,addrspacecast,pointer,pointer,64,0
593,store,pointer,pointer,64,0
594,store,pointer,pointer,64,1
595,load,pointer,pointer,64,-1
596,load,pointer,pointer,64,0
597,store,pointer,pointer,64,0
598,store,pointer,pointer,64,1
599,store,operand,int,64,0
600,store,pointer,pointer,64,1
601,addrspacecast,pointer,pointer,64,-1
602,addrspacecast,pointer,pointer,32,0
603,addrspacecast,pointer,pointer,64,-1
604,addrspacecast,pointer,pointer,32,0
605,call,int,int,64,-1
606,call,operand,int,32,0
607,call,pointer,pointer,64,1
608,trunc,int,int,32,-1
609,trunc,operand,int,64,0
610,addrspacecast,pointer,pointer,64,-1
611,addrspacecast,pointer,pointer,32,0
612,addrspacecast,pointer,pointer,64,-1
613,addrspacecast,pointer,pointer,32,0
614,call,int,int,64,-1
615,call,operand,int,32,0
616,call,pointer,pointer,64,1
617,trunc,int,int,32,-1
618,trunc,operand,int,64,0
619,mul,int,int,32,-1
620,mul,operand,int,32,0
621,mul,operand,int,32,1
622,addrspacecast,pointer,pointer,64,-1
623,addrspacecast,pointer,pointer,32,0
624,addrspacecast,pointer,pointer,64,-1
625,addrspacecast,pointer,pointer,32,0
626,call,int,int,64,-1
627,call,operand,int,32,0
628,call,pointer,pointer,64,1
629,trunc,int,int,32,-1
630,trunc,operand,int,64,0
631,add,int,int,32,-1
632,add,operand,int,32,0
633,add,operand,int,32,1
634,store,operand,int,32,0
635,store,pointer,pointer,64,1
636,load,int,int,32,-1
637,load,pointer,pointer,64,0
638,sext,int,int,64,-1
639,sext,operand,int,32,0
640,load,int,int,64,-1
641,load,pointer,pointer,64,0
642,icmp,int,int,1,-1
643,icmp,operand,int,64,0
644,icmp,operand,int,64,1
645,br,operand,int,1,0
646,load,int,int,32,-1
647,load,pointer,pointer,64,0
648,sext,int,int,64,-1
649,sext,operand,int,32,0
650,load,pointer,pointer,64,-1
651,load,pointer,pointer,64,0
652,load,int,int,32,-1
653,load,pointer,pointer,64,0
654,sext,int,int,64,-1
655,sext,operand,int,32,0
656,getelementptr,pointer,pointer,64,-1
657,getelementptr,pointer,pointer,64,0
658,getelementptr,operand,int,64,1
659,store,operand,int,64,0
660,store,pointer,pointer,64,1
661,alloca,pointer,pointer,32,-1
662,alloca,operand,int,32,0
663,alloca,pointer,pointer,32,-1
664,alloca,operand,int,32,0
665,alloca,pointer,pointer,32,-1
666,alloca,operand,int,32,0
667,alloca,pointer,pointer,32,-1
668,alloca,operand,int,32,0
669,alloca,pointer,pointer,32,-1
670,alloca,operand,int,32,0
671,alloca,pointer,pointer,32,-1
672,alloca,operand,int,32,0
673,alloca,pointer,pointer,32,-1
674,alloca,operand,int,32,0
675,alloca,pointer,pointer,32,-1
676,alloca,operand,int,32,0
677,addrspacecast,pointer,pointer,64,-1
678,addrspacecast,pointer,pointer,32,0
679,addrspacecast,pointer,pointer,64,-1
680,addrspacecast,pointer,pointer,32,0
681,addrspacecast,pointer,pointer,64,-1
682,addrspacecast,pointer,pointer,32,0
683,addrspacecast,pointer,pointer,64,-1
684,addrspacecast,pointer,pointer,32,0
685,addrspacecast,pointer,pointer,64,-1
686,addrspacecast,pointer,pointer,32,0
687,addrspacecast,pointer,pointer,64,-1
688,addrspacecast,pointer,pointer,32,0
689,addrspacecast,pointer,pointer,64,-1
690,addrspacecast,pointer,pointer,64,0
691,store,pointer,pointer,64,0
692,store,pointer,pointer,64,1
693,load,pointer,pointer,64,-1
694,load,pointer,pointer,64,0
695,store,pointer,pointer,64,0
696,store,pointer,pointer,64,1
697,store,operand,int,64,0
698,store,pointer,pointer,64,1
699,addrspacecast,pointer,pointer,64,-1
700,addrspacecast,pointer,pointer,32,0
701,addrspacecast,pointer,pointer,64,-1
702,addrspacecast,pointer,pointer,32,0
703,call,int,int,64,-1
704,call,operand,int,32,0
705,call,pointer,pointer,64,1
706,trunc,int,int,32,-1
707,trunc,operand,int,64,0
708,store,operand,int,32,0
709,store,pointer,pointer,64,1
710,load,int,int,64,-1
711,load,pointer,pointer,64,0
712,mul,int,int,64,-1
713,mul,operand,int,64,0
714,mul,operand,int,64,1
715,udiv,int,int,64,-1
716,udiv,operand,int,64,0
717,udiv,operand,int,64,1
718,load,int,int,32,-1
719,load,pointer,pointer,64,0
720,sext,int,int,64,-1
721,sext,operand,int,32,0
722,mul,int,int,64,-1
723,mul,operand,int,64,0
724,mul,operand,int,64,1
725,call,int,int,64,-1
726,call,operand,int,64,0
727,call,pointer,pointer,64,1
728,store,operand,int,64,0
729,store,pointer,pointer,64,1
730,store,operand,int,64,0
731,store,pointer,pointer,64,1
732,load,int,int,64,-1
733,load,pointer,pointer,64,0
734,load,int,int,64,-1
735,load,pointer,pointer,64,0
736,mul,int,int,64,-1
737,mul,operand,int,64,0
738,mul,operand,int,64,1
739,udiv,int,int,64,-1
740,udiv,operand,int,64,0
741,udiv,operand,int,64,1
742,icmp,int,int,1,-1
743,icmp,operand,int,64,0
744,icmp,operand,int,64,1
745,br,operand,int,1,0
746,load,int,int,64,-1
747,load,pointer,pointer,64,0
748,shl,int,int,64,-1
749,shl,operand,int,64,0
750,shl,operand,int,64,1
751,load,int,int,64,-1
752,load,pointer,pointer,64,0
753,icmp,int,int,1,-1
754,icmp,operand,int,64,0
755,icmp,operand,int,64,1
756,zext,int,int,64,-1
757,zext,operand,int,1,0
758,select,int,int,64,-1
759,select,operand,int,1,0
760,select,operand,int,64,1
761,select,operand,int,64,2
762,xor,int,int,64,-1
763,xor,operand,int,64,0
764,xor,operand,int,64,1
765,store,operand,int,64,0
766,store,pointer,pointer,64,1
767,load,pointer,pointer,64,-1
768,load,pointer,pointer,64,0
769,load,int,int,64,-1
770,load,pointer,pointer,64,0
771,load,int,int,64,-1
772,load,pointer,pointer,64,0
773,sub,int,int,64,-1
774,sub,operand,int,64,0
775,sub,operand,int,64,1
776,and,int,int,64,-1
777,and,operand,int,64,0
778,and,operand,int,64,1
779,getelementptr,pointer,pointer,64,-1
780,getelementptr,pointer,pointer,64,0
781,getelementptr,operand,int,64,1
782,load,int,int,64,-1
783,load,pointer,pointer,64,0
784,call,int,int,64,-1
785,call,pointer,pointer,64,0
786,call,operand,int,64,1
787,call,pointer,pointer,64,2
788,load,int,int,64,-1
789,load,pointer,pointer,64,0
790,add,int,int,64,-1
791,add,operand,int,64,0
792,add,operand,int,64,1
793,store,operand,int,64,0
794,store,pointer,pointer,64,1
795,alloca,pointer,pointer,32,-1
796,alloca,operand,int,32,0
797,alloca,pointer,pointer,32,-1
798,alloca,operand,int,32,0
799,alloca,pointer,pointer,32,-1
800,alloca,operand,int,32,0
801,alloca,pointer,pointer,32,-1
802,alloca,operand,int,32,0
803,alloca,pointer,pointer,32,-1
804,alloca,operand,int,32,0
805,addrspacecast,pointer,pointer,64,-1
806,addrspacecast,pointer,pointer,32,0
807,addrspacecast,pointer,pointer,64,-1
808,addrspacecast,pointer,pointer,32,0
809,addrspacecast,pointer,pointer,64,-1
810,addrspacecast,pointer,pointer,32,0
811,addrspacecast,pointer,pointer,64,-1
812,addrspacecast,pointer,pointer,32,0
813,addrspacecast,pointer,pointer,64,-1
814,addrspacecast,pointer,pointer,32,0
815,store,pointer,pointer,64,0
816,store,pointer,pointer,64,1
817,store,operand,int,64,0
818,store,pointer,pointer,64,1
819,load,pointer,pointer,64,-1
820,load,pointer,pointer,64,0
821,load,int,int,64,-1
822,load,pointer,pointer,64,0
823,store,operand,int,64,0
824,store,pointer,pointer,64,1
825,load,int,int,64,-1
826,load,pointer,pointer,64,0
827,atomicrmw,int,int,64,-1
828,atomicrmw,pointer,pointer,64,0
829,atomicrmw,operand,int,64,1
830,store,operand,int,64,0
831,store,pointer,pointer,64,1
832,load,int,int,64,-1
833,load,pointer,pointer,64,0
834,ret,operand,int,64,0
835,switch,operand,int,32,0
836,switch,operand,int,32,2
837,switch,operand,int,32,4
838,switch,operand,int,32,6
839,call,int,int,32,-1
840,call,pointer,pointer,64,0
841,call,int,int,32,-1
842,call,pointer,pointer,64,0
843,call,int,int,32,-1
844,call,pointer,pointer,64,0
845,phi,int,int,32,-1
846,phi,operand,int,32,0
847,phi,operand,int,32,1
848,phi,operand,int,32,2
849,phi,operand,int,32,3
850,zext,int,int,64,-1
851,zext,operand,int,32,0
852,ret,operand,int,64,0
853,call,operand,int,32,0
854,call,operand,int,64,1
855,call,operand,int,64,2
856,call,operand,int,64,3
857,call,operand,int,64,4
858,call,operand,int,64,5
859,call,operand,int,64,6
860,call,operand,int,64,7
861,call,operand,int,64,8
862,call,pointer,pointer,64,9
863,extractelement,int,int,64,-1
864,extractelement,operand,int,64,1
865,ret,operand,int,64,0
866,load,int,int,32,-1
867,load,pointer,pointer,64,0
868,icmp,int,int,1,-1
869,icmp,operand,int,32,0
870,icmp,operand,int,32,1
871,call,pointer,pointer,64,-1
872,call,pointer,pointer,64,0
873,select,int,int,64,-1
874,select,operand,int,1,0
875,select,operand,int,64,1
876,select,operand,int,64,2
877,getelementptr,pointer,pointer,64,-1
878,getelementptr,pointer,pointer,64,0
879,getelementptr,operand,int,64,1
880,load,int,int,64,-1
881,load,pointer,pointer,64,0
882,inttoptr,pointer,pointer,64,-1
883,inttoptr,operand,int,64,0
884,addrspacecast,pointer,pointer,64,-1
885,addrspacecast,pointer,pointer,64,0
